cid,last_updated,last_updated_block,descr,pair_name,exchange_name,fee,fee_float,address,anchor,tkn0_address,tkn1_address,tkn0_key,tkn1_key,tkn0_decimals,tkn1_decimals,exchange_id,tkn0_symbol,tkn1_symbol,timestamp,tkn0_balance,tkn1_balance,liquidity,sqrt_price_q96,tick,0
00125d26-4f9d-4936-9a46-7e7708cee9b5,2023-05-06 19:04:10.202420,17281594,uniswap_v3 USDC-eB48/WETH-6Cc2 10000,USDC-eB48/WETH-6Cc2,uniswap_v3,10000.0,0.01,0x7BeA39867e4169DBe237d55C8242a8f2fcDcc387,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,USDC-eB48,WETH-6Cc2,6.0,18.0,4,USDC,WETH,15:35:21,,,875450402653467485,1858871241970953772275344483186049,201273.0,
0019a82b-c631-4e22-a855-f6f5c4407f2f,2023-05-06 19:12:55.459658,0,uniswap_v3 WETH-6Cc2/CADC-2Eef 3000,WETH-6Cc2/CADC-2Eef,uniswap_v3,3000.0,0.003,0xE8cF4874d365f3d8f66284679Cec2286a51b1128,,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xcaDC0acd4B445166f12d2C07EAc6E2544FbE2Eef,WETH-6Cc2,CADC-2Eef,18.0,18.0,4,WETH,CADC,,,,,,,
002cb90e-bf7a-4a89-b08d-c9355b3fa636,2023-05-06 19:42:10.030631,0,uniswap_v2 WETH-6Cc2/MATRIX-1C36 0.003,WETH-6Cc2/MATRIX-1C36,uniswap_v2,0.003,0.003,0x64F0bc5141B18B8C816dA7E7f1f26676e10506bb,,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc8D3DCb63C38607Cb0c9d3F55E8eccE628A01C36,WETH-6Cc2,MATRIX-1C36,18.0,18.0,3,WETH,MATRIX,,,,,,,
00304cc4-3510-465e-aa0a-27ff06e7cdfa,2023-05-06 19:31:14.670126,0,uniswap_v2 SAN-f098/WETH-6Cc2 0.003,SAN-f098/WETH-6Cc2,uniswap_v2,0.003,0.003,0x430Ba84FadF427eE5E8d4d78538b64C1E7456020,,0x7C5A0CE9267ED19B22F8cae653F198e3E8daf098,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,SAN-f098,WETH-6Cc2,18.0,18.0,3,SAN,WETH,,,,,,,
0063f6a6-f1c0-45be-9bf3-126f1dfe1fa0,2023-05-06 19:46:19.386888,17281517,uniswap_v2 WETH-6Cc2/PPDEX-0cf7 0.003,WETH-6Cc2/PPDEX-0cf7,uniswap_v2,0.003,0.003,0x6B1455E27902CA89eE3ABB0673A8Aa9Ce1609952,,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf1F508c7C9f0d1b15a76fbA564eEf2d956220cf7,WETH-6Cc2,PPDEX-0cf7,18.0,18.0,3,WETH,PPDEX,15:34:08,18099811766474106852,33476435219887169200810,,,,
00699e40-903b-4ba4-857f-6a7f10c71694,2023-05-06 19:44:41.876066,0,uniswap_v2 BPRO-5f61/WETH-6Cc2 0.003,BPRO-5f61/WETH-6Cc2,uniswap_v2,0.003,0.003,0x288d25592a995cA878B79762Cb8Ec5a95d2e888a,,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,BPRO-5f61,WETH-6Cc2,18.0,18.0,3,BPRO,WETH,,,,,,,
007e4013-113b-47a2-9ef2-2de601a85f72,2023-05-06 19:25:18.070109,0,uniswap_v3 DAO-09Ad/USDC-eB48 3000,DAO-09Ad/USDC-eB48,uniswap_v3,3000.0,0.003,0xc840464a8c3324e0bdC9429439DdE3a12205424a,,0x0f51bb10119727a7e5eA3538074fb341F56B09Ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,DAO-09Ad,USDC-eB48,18.0,6.0,4,DAO,USDC,,,,,,,
00a2ba20-308e-4164-a53e-8a30664baa4b,2023-05-06 19:03:42.392820,17281708,uniswap_v3 BYTES-8c95/WETH-6Cc2 10000,BYTES-8c95/WETH-6Cc2,uniswap_v3,10000.0,0.01,0x3782a3425cd093D5cd0C5B684BE72641e199029c,,0x7d647b1A0dcD5525e9C6B3D14BE58f27674f8c95,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,BYTES-8c95,WETH-6Cc2,18.0,18.0,4,BYTES,WETH,15:35:12,,,5399630517333712214245,3638348597473763740074057864,-61620.0,
00b6ac5d-4ee9-4c5d-8d05-143946e36e3f,2023-05-06 19:44:17.456313,0,uniswap_v2 XP-b2Ac/WETH-6Cc2 0.003,XP-b2Ac/WETH-6Cc2,uniswap_v2,0.003,0.003,0x353a70Db3888E957AD2E7444A08a2C9c08A5dB47,,0x948c70Dc6169Bfb10028FdBE96cbC72E9562b2Ac,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,XP-b2Ac,WETH-6Cc2,18.0,18.0,3,XP,WETH,,,,,,,
00cd65f0-97c9-4838-a82c-56faced566de,2023-05-06 19:44:22.484481,0,uniswap_v2 SUKU-E4d7/WETH-6Cc2 0.003,SUKU-E4d7/WETH-6Cc2,uniswap_v2,0.003,0.003,0xFc74eCDEe4e9ffF2f2ef4cdf4F1c777b2EF0e905,,0x0763fdCCF1aE541A5961815C0872A8c5Bc6DE4d7,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,SUKU-E4d7,WETH-6Cc2,18.0,18.0,3,SUKU,WETH,,,,,,,
00dc2779-64c2-4c03-b122-d9d9b6eb4e07,2023-05-06 19:05:36.058151,0,uniswap_v3 FTM-7870/DAI-1d0F 10000,FTM-7870/DAI-1d0F,uniswap_v3,10000.0,0.01,0xC21831336E4940C5a6E640Fb40f0e86735dCa02c,,0x4E15361FD6b4BB609Fa63C81A2be19d873717870,0x6B175474E89094C44Da98b954EedeAC495271d0F,FTM-7870,DAI-1d0F,18.0,18.0,4,FTM,DAI,,,,,,,
00e72181-a775-4cd1-9cb7-c8bf092a231d,2023-05-06 19:43:22.295709,17281984,uniswap_v2 KIBSHI-2361/WETH-6Cc2 0.003,KIBSHI-2361/WETH-6Cc2,uniswap_v2,0.003,0.003,0xf22fdD2BE7c6dA9788e4941A6FfC78CA99d7B15c,,0x02e7F808990638E9e67E1f00313037EDe2362361,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,KIBSHI-2361,WETH-6Cc2,18.0,18.0,3,KIBSHI,WETH,15:32:36,45254299502587354964096313203,20525742797783968290,,,,
0107daf7-44a8-439b-a617-8b5552803366,2023-05-06 19:37:25.689276,0,uniswap_v2 BZN-35d4/WETH-6Cc2 0.003,BZN-35d4/WETH-6Cc2,uniswap_v2,0.003,0.003,0xA92D2e98FCC91585c5EcEe548451da261E5314Da,,0x6524B87960c2d573AE514fd4181777E7842435d4,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,BZN-35d4,WETH-6Cc2,18.0,18.0,3,BZN,WETH,,,,,,,
013b70bc-1423-47e5-b099-3102c6f750e5,2023-05-06 19:10:43.369288,0,uniswap_v3 WETH-6Cc2/POLK-cfbF 3000,WETH-6Cc2/POLK-cfbF,uniswap_v3,3000.0,0.003,0x34b8487FC2912C486B04d1436b07f19F7730cd43,,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xD478161C952357F05f0292B56012Cd8457F1cfbF,WETH-6Cc2,POLK-cfbF,18.0,18.0,4,WETH,POLK,,,,,,,
01653514-baec-4e79-af59-f3904081b53f,2023-05-06 19:33:29.644560,0,uniswap_v2 HAN-511F/USDC-eB48 0.003,HAN-511F/USDC-eB48,uniswap_v2,0.003,0.003,0xdC344c03af299c6bd5a2d27781Bc8B1AEfa09187,,0x0c90C57aaf95A3A87eadda6ec3974c99D786511F,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,HAN-511F,USDC-eB48,18.0,6.0,3,HAN,USDC,,,,,,,
01741bfa-b4c9-44e1-a431-e8bbfe045cec,2023-05-06 19:29:01.263200,17280739,uniswap_v2 CUDOS-dB35/WETH-6Cc2 0.003,CUDOS-dB35/WETH-6Cc2,uniswap_v2,0.003,0.003,0xCB49221Ad08E84b1692F80B62Cd5f90C1AADBe6e,,0x817bbDbC3e8A1204f3691d14bB44992841e3dB35,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,CUDOS-dB35,WETH-6Cc2,18.0,18.0,3,CUDOS,WETH,15:33:38,52024267713924775599499530,49883325483012169746,,,,
017e46f6-f9c3-401f-bcd2-83d72967132a,2023-05-06 19:43:45.042090,17281440,uniswap_v2 QUICK-6F2f/WETH-6Cc2 0.003,QUICK-6F2f/WETH-6Cc2,uniswap_v2,0.003,0.003,0xdC3E94ddF605864b79fCE18C7Cf974E579001E7b,,0x6c28AeF8977c9B773996d0e8376d2EE379446F2f,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,QUICK-6F2f,WETH-6Cc2,18.0,18.0,3,QUICK,WETH,15:33:56,49229792180144149627,1553844353456663512,,,,
017face2-1d99-4850-b40a-fa58ff6a4634,2023-05-06 19:37:13.942628,0,uniswap_v2 LAIKA-EC0b/WETH-6Cc2 0.003,LAIKA-EC0b/WETH-6Cc2,uniswap_v2,0.003,0.003,0x2e0ADB1526a091e83D030e059455B7c5Eb0d5D69,,0x77f9CF0bd8C500CfFdF420e72343893aeCC2EC0b,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,LAIKA-EC0b,WETH-6Cc2,18.0,18.0,3,LAIKA,WETH,,,,,,,
018244a1-5ae3-464f-a320-a268ca998b8d,2023-05-06 19:04:35.413523,0,uniswap_v3 ZAP-b104/WETH-6Cc2 3000,ZAP-b104/WETH-6Cc2,uniswap_v3,3000.0,0.003,0xDd0CF265951256a0eB3a927f657959deA4827b6D,,0x6781a0F84c7E9e846DCb84A9a5bd49333067b104,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,ZAP-b104,WETH-6Cc2,18.0,18.0,4,ZAP,WETH,,,,,,,
018dcb2c-8606-4ed4-b412-e0497bb82260,2023-05-06 19:29:03.013574,0,uniswap_v2 WETH-6Cc2/$FLUFFY-4c31 0.003,WETH-6Cc2/$FLUFFY-4c31,uniswap_v2,0.003,0.003,0x255Ecb43d40e686Ca0914348fc6b012e0bE14DD0,,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc2a2E9B87b37938D934Fd51CfEC0C5Fd5cB14c31,WETH-6Cc2,$FLUFFY-4c31,18.0,18.0,3,WETH,$FLUFFY,,,,,,,
018e6c91-eccf-4aa9-8722-5569addad5b3,2023-05-06 19:04:27.308591,0,uniswap_v3 sUSD-5f51/USDC-eB48 100,sUSD-5f51/USDC-eB48,uniswap_v3,100.0,0.0001,0x14b42Ca2537921ea4CE0bD8c9d110123713f51A1,,0x57Ab1ec28D129707052df4dF418D58a2D46d5f51,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,sUSD-5f51,USDC-eB48,18.0,6.0,4,sUSD,USDC,,,,,,,
0191b5b4-b4c8-4988-be0c-29a4abe4a770,2023-05-06 19:03:54.539321,17281939,uniswap_v3 RNDR-eb24/WETH-6Cc2 10000,RNDR-eb24/WETH-6Cc2,uniswap_v3,10000.0,0.01,0xE936f0073549AD8b1fA53583600d629Ba9375161,,0x6De037ef9aD2725EB40118Bb1702EBb27e4Aeb24,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,RNDR-eb24,WETH-6Cc2,18.0,18.0,4,RNDR,WETH,15:34:52,,,111920787153197509821223,2802879825078741023695812185,-66838.0,
0198d14b-a65a-4e0b-ad31-283820731095,2023-05-06 19:16:42.531897,0,uniswap_v3 BANK-2921/WETH-6Cc2 3000,BANK-2921/WETH-6Cc2,uniswap_v3,3000.0,0.003,0x77aa13b4614cAf041342DCaE858860Cf47D8a0C2,,0x24A6A37576377F63f194Caa5F518a60f45b42921,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,BANK-2921,WETH-6Cc2,18.0,18.0,4,BANK,WETH,,,,,,,
019a552d-0425-4225-bd02-35213f9e0d48,2023-05-06 19:07:54.254554,17281139,uniswap_v3 FWB-99A8/WETH-6Cc2 3000,FWB-99A8/WETH-6Cc2,uniswap_v3,3000.0,0.003,0x9Ab0905B39505D8682B58A57A41c4100e9c62Ab6,,0x35bD01FC9d6D5D81CA9E055Db88Dc49aa2c699A8,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,FWB-99A8,WETH-6Cc2,18.0,18.0,4,FWB,WETH,15:35:27,,,794294528703729002356,3833429533586810410264501579,-60575.0,
01b358d0-c985-4fb9-9598-29a582b334fe,2023-05-06 19:36:40.276832,0,uniswap_v2 GHST-1550/WETH-6Cc2 0.003,GHST-1550/WETH-6Cc2,uniswap_v2,0.003,0.003,0xaB659deE3030602c1aF8C29D146fAcD4aeD6EC85,,0x3F382DbD960E3a9bbCeaE22651E88158d2791550,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,GHST-1550,WETH-6Cc2,18.0,18.0,3,GHST,WETH,,,,,,,
01f983e9-5805-488e-b3fa-d70b806c34c0,2023-05-06 19:22:43.968015,0,uniswap_v3 WETH-6Cc2/LOOMI-2451 10000,WETH-6Cc2/LOOMI-2451,uniswap_v3,10000.0,0.01,0x223203a27dfc1B6f9687e57B9ec7ED68298Bb59c,,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xEb57Bf569Ad976974C1F861a5923A59F40222451,WETH-6Cc2,LOOMI-2451,18.0,18.0,4,WETH,LOOMI,,,,,,,
020057ba-12c1-43d1-a933-50166bd97bbb,2023-05-06 19:28:03.427196,0,uniswap_v2 FABRIC-e523/WETH-6Cc2 0.003,FABRIC-e523/WETH-6Cc2,uniswap_v2,0.003,0.003,0x8224f6854D925EAc313095069C54B31c1a09B336,,0x8c6Fa66c21aE3fC435790E451946a9Ea82E6e523,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,FABRIC-e523,WETH-6Cc2,18.0,18.0,3,FABRIC,WETH,,,,,,,
020f7c82-f9d3-49e1-9b23-74319356f338,2023-05-06 19:31:19.765130,0,uniswap_v2 WBTC-C599/BADGER-E53d 0.003,WBTC-C599/BADGER-E53d,uniswap_v2,0.003,0.003,0xcD7989894bc033581532D2cd88Da5db0A4b12859,,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x3472A5A71965499acd81997a54BBA8D852C6E53d,WBTC-C599,BADGER-E53d,8.0,18.0,3,WBTC,BADGER,,,,,,,
0223585e-e8d5-4275-bd3a-74e0be4090d8,2023-05-06 19:45:42.490486,0,uniswap_v2 TRXC-7d8e/WETH-6Cc2 0.003,TRXC-7d8e/WETH-6Cc2,uniswap_v2,0.003,0.003,0x034Ac58393eCc9A687ce56527d617AC5661d3e97,,0xaD5Fe5B0B8eC8fF4565204990E4405B2Da117d8e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,TRXC-7d8e,WETH-6Cc2,0.0,18.0,3,TRXC,WETH,,,,,,,
02561143-803c-43d7-9a35-3c6004c3b9b5,2023-05-06 19:16:28.603876,0,uniswap_v3 AGLD-9A20/WETH-6Cc2 10000,AGLD-9A20/WETH-6Cc2,uniswap_v3,10000.0,0.01,0x5d752F322beFB038991579972e912B02F61A3DDA,,0x32353A6C91143bfd6C7d363B546e62a9A2489A20,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,AGLD-9A20,WETH-6Cc2,18.0,18.0,4,AGLD,WETH,,,,,,,
0260228d-816c-4b8f-a459-5a1d9862ab2e,2023-05-06 19:04:24.930800,0,uniswap_v3 SPELL-e5F6/WETH-6Cc2 3000,SPELL-e5F6/WETH-6Cc2,uniswap_v3,3000.0,0.003,0xFEbf38B1D34818D4827034f97b7D6D77c79D4997,,0x090185f2135308BaD17527004364eBcC2D37e5F6,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,SPELL-e5F6,WETH-6Cc2,18.0,18.0,4,SPELL,WETH,,,,,,,
0276bd56-964a-4fee-8557-afbb0d69cb90,2023-05-06 19:48:25.107789,0,uniswap_v2 WETH-6Cc2/CND-95fa 0.003,WETH-6Cc2/CND-95fa,uniswap_v2,0.003,0.003,0x071d2630314f770fC6DcA0D517Ca69A2cd0F724B,,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xd4c435F5B09F855C3317c8524Cb1F586E42795fa,WETH-6Cc2,CND-95fa,18.0,18.0,3,WETH,CND,,,,,,,
028d08c1-9d6c-496b-8b28-500101e0d950,2023-05-06 19:35:33.065246,0,uniswap_v2 AMAS-4f52/WETH-6Cc2 0.003,AMAS-4f52/WETH-6Cc2,uniswap_v2,0.003,0.003,0x4C877141147fdF2D3B963A6C897a4AF7c113E25F,,0x65a8fbA02F641a13Bb7B01d5E1129b0521004f52,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,AMAS-4f52,WETH-6Cc2,18.0,18.0,3,AMAS,WETH,,,,,,,
02a1dfc8-bc25-4760-87cf-e6097be12f7e,2023-05-06 19:42:38.269891,0,uniswap_v2 WETH-6Cc2/CHEW-7Cb3 0.003,WETH-6Cc2/CHEW-7Cb3,uniswap_v2,0.003,0.003,0xF9B6992c749AAB3781a00765A7088bC3568F743f,,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf5d126077096e5b01BC30FFa5d9324D7202d7Cb3,WETH-6Cc2,CHEW-7Cb3,18.0,18.0,3,WETH,CHEW,,,,,,,
02bca437-a749-4a2b-a061-9a7fdd78c9cb,2023-05-06 19:45:12.693579,0,uniswap_v2 POND-D26C/WETH-6Cc2 0.003,POND-D26C/WETH-6Cc2,uniswap_v2,0.003,0.003,0x87b01a1935cdD35588a2afF22ecba1a9cE7Cebd2,,0x57B946008913B82E4dF85f501cbAeD910e58D26C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,POND-D26C,WETH-6Cc2,18.0,18.0,3,POND,WETH,,,,,,,
02bed262-9077-4d3f-a4df-940d045c809d,2023-05-06 19:32:06.118760,17281669,uniswap_v2 WETH-6Cc2/KINE-F05D 0.003,WETH-6Cc2/KINE-F05D,uniswap_v2,0.003,0.003,0xB34dAaF8832432E5619EFcF8262A4f5eCFd1384a,,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xCbfef8fdd706cde6F208460f2Bf39Aa9c785F05D,WETH-6Cc2,KINE-F05D,18.0,18.0,3,WETH,KINE,15:33:59,53955372094925667680,1152960801441750192255237,,,,
02e3c94d-3099-4e3a-bc3e-648df6168f1d,2023-05-06 19:45:55.380093,17280455,uniswap_v2 NAO-53dc/USDT-1ec7 0.003,NAO-53dc/USDT-1ec7,uniswap_v2,0.003,0.003,0x880715A29b569CB44295a9fA05C8Dd1b4fFf33B4,,0xd049206fB408a611E543791F2d8F102a8bC253dc,0xdAC17F958D2ee523a2206206994597C13D831ec7,NAO-53dc,USDT-1ec7,18.0,6.0,3,NAO,USDT,15:33:13,460621349294132742277885761705,1290694655,,,,
02fbbbdd-6d3f-493a-b6ea-3aca5913fc40,2023-05-06 19:28:45.829020,17281972,uniswap_v2 DOGPAD-9C1c/WETH-6Cc2 0.003,DOGPAD-9C1c/WETH-6Cc2,uniswap_v2,0.003,0.003,0x4c7e62fBb86B204f7C6dc1f582dDd889182d5Cf5,,0x6f3277ad0782a7DA3eb676b85a8346A100BF9C1c,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,DOGPAD-9C1c,WETH-6Cc2,18.0,18.0,3,DOGPAD,WETH,15:32:18,103951675434904474573388185667,46373562974710880454,,,,
02fbfa3d-81ae-4701-ba03-7aac7b4785b1,2023-05-06 19:48:21.654361,0,uniswap_v2 DDOS-02C3/WETH-6Cc2 0.003,DDOS-02C3/WETH-6Cc2,uniswap_v2,0.003,0.003,0x2E2728E8C24d078c4a7C7dA12CdFA94aFFc36d22,,0x7FBEC0bb6A7152e77C30D005B5D49cbC08A602C3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,DDOS-02C3,WETH-6Cc2,18.0,18.0,3,DDOS,WETH,,,,,,,
030b3b97-cbfe-4f22-8b80-5798b6b0e77b,2023-05-06 19:36:27.184742,0,uniswap_v2 XDB-9d27/WETH-6Cc2 0.003,XDB-9d27/WETH-6Cc2,uniswap_v2,0.003,0.003,0xB20F3F78253Da4bD8F4A0fb5f19dA23AE9cDbE69,,0xB9EefC4b0d472A44be93970254Df4f4016569d27,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,XDB-9d27,WETH-6Cc2,7.0,18.0,3,XDB,WETH,,,,,,,
033274fd-f4f8-4e74-889f-0e84e8603b98,2023-05-06 19:45:24.749812,0,uniswap_v2 USDT-1ec7/ZERO-a574 0.003,USDT-1ec7/ZERO-a574,uniswap_v2,0.003,0.003,0xCaE645Be1A8428e886CdBe8762825B8a7D4a740d,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xF0939011a9bb95c3B791f0cb546377Ed2693a574,USDT-1ec7,ZERO-a574,6.0,18.0,3,USDT,ZERO,,,,,,,
0342039d-b8d3-436d-a491-e45eaae65353,2023-05-06 19:39:38.077263,0,uniswap_v2 KoaCombat-544C/WETH-6Cc2 0.003,KoaCombat-544C/WETH-6Cc2,uniswap_v2,0.003,0.003,0x9c14bf7A0275a521835d2788fF3a2c1EeE9eaCB3,,0x6769D86f9C430f5AC6d9c861a0173613F1C5544C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,KoaCombat-544C,WETH-6Cc2,9.0,18.0,3,KoaCombat,WETH,,,,,,,
0359e87b-80e2-4f6a-bbe4-f8b0ddc96fee,2023-05-06 19:14:45.179685,0,uniswap_v3 cETH-0ED5/WETH-6Cc2 3000,cETH-0ED5/WETH-6Cc2,uniswap_v3,3000.0,0.003,0x833998f17fB8d6B99Ed79f44A010aC3Cd4aE047F,,0x4Ddc2D193948926D02f9B1fE9e1daa0718270ED5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,cETH-0ED5,WETH-6Cc2,8.0,18.0,4,cETH,WETH,,,,,,,
035b5aa3-a1a6-4c68-81cf-e61cf8444abc,2023-05-06 19:10:19.261225,0,uniswap_v3 WETH-6Cc2/NFD-5346 10000,WETH-6Cc2/NFD-5346,uniswap_v3,10000.0,0.01,0xAe91b3BC45379290d9E8fF8a633F34aD3101086B,,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xDFDb7f72c1F195C5951a234e8DB9806EB0635346,WETH-6Cc2,NFD-5346,18.0,18.0,4,WETH,NFD,,,,,,,
035b7e1f-370d-4631-8ca7-678cd208f9a4,2023-05-06 19:18:21.897442,0,uniswap_v3 FTX Token-a4c9/WETH-6Cc2 10000,FTX Token-a4c9/WETH-6Cc2,uniswap_v3,10000.0,0.01,0x9D2713fa2f387eD1284a4176E7841253B4Da2A71,,0x50D1c9771902476076eCFc8B2A83Ad6b9355a4c9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,FTX Token-a4c9,WETH-6Cc2,18.0,18.0,4,FTX Token,WETH,,,,,,,
035e29d8-b914-46f7-bd3e-82ce72f4f0d7,2023-05-06 19:41:23.281590,0,uniswap_v2 ORE-782A/USDC-eB48 0.003,ORE-782A/USDC-eB48,uniswap_v2,0.003,0.003,0x7948548E3BF65a435413c05e818C61B3E673Ae63,,0x4f640F2529ee0cF119A2881485845FA8e61A782A,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,ORE-782A,USDC-eB48,18.0,6.0,3,ORE,USDC,,,,,,,
0364e609-334e-440d-a14b-6f0f88f873e2,2023-05-06 19:03:07.334124,0,uniswap_v3 ALCA-8F8b/WETH-6Cc2 3000,ALCA-8F8b/WETH-6Cc2,uniswap_v3,3000.0,0.003,0x67cE0B007B2683315aec6A8AD8a69481BA47025C,,0xBb556b0eE2CBd89ed95DdEA881477723A3Aa8F8b,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,ALCA-8F8b,WETH-6Cc2,18.0,18.0,4,ALCA,WETH,,,,,,,
03818765-9cae-4985-b897-825ccb644fda,2023-05-06 19:06:04.724652,17281732,uniswap_v3 ASIC-3047/PLSD-36A7 10000,ASIC-3047/PLSD-36A7,uniswap_v3,10000.0,0.01,0xf02DCFAA7c5D0260a81e81b9cCb2ce73e42b66EF,,0x347a96a5BD06D2E15199b032F46fB724d6c73047,0x34F0915a5f15a66Eba86F6a58bE1A471FB7836A7,ASIC-3047,PLSD-36A7,12.0,12.0,4,ASIC,PLSD,15:35:15,,,36578629438332127,34041056542805984695798575283,-16897.0,
03852f4c-57ee-4f56-aab7-651dcf0e94a9,2023-05-06 19:11:40.762989,0,uniswap_v3 AIN-0385/WETH-6Cc2 500,AIN-0385/WETH-6Cc2,uniswap_v3,500.0,0.0005,0xf129F1224D8317E6dDFEAa70897Fda1e467BA0aD,,0x3A810ff7211b40c4fA76205a14efe161615d0385,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,AIN-0385,WETH-6Cc2,18.0,18.0,4,AIN,WETH,,,,,,,
03913852-a491-4bed-ac02-4328aaf71559,2023-05-06 19:22:35.489368,0,uniswap_v3 GRPFT-364A/WETH-6Cc2 10000,GRPFT-364A/WETH-6Cc2,uniswap_v3,10000.0,0.01,0x9bD730DdCFE6b5B9ECbA1cf66E153aDaa807e238,,0x64B986211c0CC675143F895C437b79c3cadf364A,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,GRPFT-364A,WETH-6Cc2,8.0,18.0,4,GRPFT,WETH,,,,,,,
03be329e-9cfb-4427-9a4e-58c5d75b98c2,2023-05-06 19:27:43.597009,17281727,uniswap_v2 DOKE-A128/WETH-6Cc2 0.003,DOKE-A128/WETH-6Cc2,uniswap_v2,0.003,0.003,0xcAb5913AEe2d2E761d865673Bb0c2C4b98cEB676,,0x517ABf1fCDBD76BC75B532683ada9113E313A128,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,DOKE-A128,WETH-6Cc2,9.0,18.0,3,DOKE,WETH,15:34:32,338048898894172136,4630130972195608502,,,,
03dbf501-0ccd-44a6-ac67-5ca77bcf1c6c,2023-05-06 19:46:08.991516,0,uniswap_v2 TIDAL-33B7/WETH-6Cc2 0.003,TIDAL-33B7/WETH-6Cc2,uniswap_v2,0.003,0.003,0x9553C7F43C0ffE1F20bDf5cB3ad23484850983A9,,0x29CbD0510EEc0327992CD6006e63F9Fa8E7f33B7,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,TIDAL-33B7,WETH-6Cc2,18.0,18.0,3,TIDAL,WETH,,,,,,,
03ee23f0-0aab-4e5b-899c-d8026e62ca85,2023-05-06 19:10:31.178660,0,uniswap_v3 HARAMBE-38c6/WETH-6Cc2 10000,HARAMBE-38c6/WETH-6Cc2,uniswap_v3,10000.0,0.01,0x2a4A220BEb6A0fd217A129125d0034e2dB0DEe46,,0xADe6FDAba1643E4D1eeF68Da7170F234470938c6,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,HARAMBE-38c6,WETH-6Cc2,18.0,18.0,4,HARAMBE,WETH,,,,,,,
